id,graph_id,label
1186,106,-1343.7556|6.4563107|0.41183546|-9.22|1.454|6.4563107|8.63405|-0.84448|-6.9216|-0.1831|-9.2326|0.9271|9.339948|9.71017
1187,106,
1188,106,
1189,106,
1190,106,
1191,106,
1192,106,
1193,106,
1194,106,
1195,106,
1196,106,
1197,106,
1198,106,
1199,106,
1200,107,-1082.9858|11.515088|0.42244807|-9.884|-0.161|5.052157|9.40065|0.5933|-8.0561|-1.5619|-10.2085|0.267|8.265938|8.53501
1201,107,
1202,107,
1203,107,
1204,107,
1205,107,
1206,107,
1207,107,
1208,107,
1209,107,
1210,108,-1487.7797|11.368996|0.13249117|-10.583|3.155|8.690452|9.94279|-2.87341|-6.9159|-0.0185|-9.2136|0.9598|9.371697|10.10199
1211,108,
1212,108,
1213,108,
1214,108,
1215,108,
1216,108,
1217,108,
1218,108,
1219,108,
1220,108,
1221,108,
1222,108,
1223,108,
1224,108,
1225,108,
1226,109,-1491.0366|10.970889|0.14786817|-10.527|3.026|8.423609|9.85852|-2.73077|-6.9552|-0.13|-9.1333|0.8771|9.392636|9.96024
1227,109,
1228,109,
1229,109,
1230,109,
1231,109,
1232,109,
1233,109,
1234,109,
1235,109,
1236,109,
1237,109,
1238,109,
1239,109,
1240,109,
1241,109,
1242,110,-1226.0651|11.104583|0.4045692|-11.768|1.507|5.372946|11.30118|-1.11582|-9.1613|-0.2887|-11.5939|0.7956|8.113911|8.91124
1243,110,
1244,110,
1245,110,
1246,110,
1247,110,
1248,110,
1249,110,
1250,110,
1251,110,
1252,110,
1253,110,
1254,111,-1190.7526|10.301836|0.8936161|-9.212|2.518|4.17534|8.84127|-2.04861|-6.9127|-0.1242|-9.299|0.8951|9.154331|10.17308
1255,111,
1256,111,
1257,111,
1258,111,
1259,111,
1260,111,
1261,111,
1262,111,
1263,111,
1264,111,
1265,111,
1266,112,-929.2045|7.8974495|1.0759121|-10.035|0.146|3.6038516|9.62946|0.17008|-8.3097|-1.3033|-10.5662|0.6128|8.571671|8.91913
1267,112,
1268,112,
1269,112,
1270,112,
1271,112,
1272,112,
1273,112,
1274,113,-1488.5992|10.777421|0.13947867|-10.548|3.167|8.574686|9.8858|-2.90154|-6.9361|-0.0061|-9.1567|0.9595|9.393317|10.08402
1275,113,
1276,113,
1277,113,
1278,113,
1279,113,
1280,113,
1281,113,
1282,113,
1283,113,
1284,113,
1285,113,
1286,113,
1287,113,
1288,113,
1289,113,
1290,114,-1225.9642|14.486301|0.45702145|-11.842|1.469|5.3855925|11.39338|-1.10605|-9.1908|-0.2657|-11.6583|0.7656|8.192429|9.10969
1291,114,
1292,114,
1293,114,
1294,114,
1295,114,
1296,114,
1297,114,
1298,114,
1299,114,
1300,114,
1301,114,
1302,115,-1481.2041|11.458736|0.14944468|-10.058|3.334|8.177435|9.35626|-3.08708|-6.4569|0.0619|-8.6568|1.0118|9.534152|10.4431
1303,115,
1304,115,
1305,115,
1306,115,
1307,115,
1308,115,
1309,115,
1310,115,
1311,115,
1312,115,
1313,115,
1314,115,
1315,115,
1316,115,
1317,115,
1318,116,-1331.5494|12.32928|0.21031193|-10.525|3.597|8.704301|9.84458|-3.35271|-6.8601|0.1477|-8.959|1.0658|8.809329|9.45969
1319,116,
1320,116,
1321,116,
1322,116,
1323,116,
1324,116,
1325,116,
1326,116,
1327,116,
1328,116,
1329,116,
1330,116,
1331,116,
1332,117,-1483.0522|12.360103|0.30442747|-10.032|3.452|8.152104|9.32009|-3.30289|-6.4535|0.0547|-8.6249|1.0035|9.594679|10.47602
1333,117,
1334,117,
1335,117,
1336,117,
1337,117,
1338,117,
1339,117,
1340,117,
1341,117,
1342,117,
1343,117,
1344,117,
1345,117,
1346,117,
1347,117,
1348,118,-1342.3502|6.722211|0.44226494|-9.555|1.38|6.722211|9.02729|-0.82289|-7.0337|-0.0305|-9.2526|1.0009|9.393483|9.76839
1349,118,
1350,118,
1351,118,
1352,118,
1353,118,
1354,118,
1355,118,
1356,118,
1357,118,
1358,118,
1359,118,
1360,118,
1361,118,
1362,119,-1185.5828|10.709142|0.4904074|-9.761|2.348|4.382124|9.39793|-1.94347|-7.2309|-0.1657|-9.4804|0.8967|8.849916|9.37463
1363,119,
1364,119,
1365,119,
1366,119,
1367,119,
1368,119,
1369,119,
1370,119,
1371,119,
1372,119,
1373,119,
1374,120,-1475.859|12.332652|0.2533494|-9.691|3.501|7.7433844|8.93088|-3.26214|-6.2271|0.0571|-8.2803|1.0039|9.602306|10.16679
1375,120,
1376,120,
1377,120,
1378,120,
1379,120,
1380,120,
1381,120,
1382,120,
1383,120,
1384,120,
1385,120,
1386,120,
1387,120,
1388,120,
1389,120,
1390,121,-1333.366|12.257739|0.12639716|-9.783|3.424|7.9615626|9.05464|-3.21362|-6.2957|0.1226|-8.4134|1.0437|8.868695|9.34626
1391,121,
1392,121,
1393,121,
1394,121,
1395,121,
1396,121,
1397,121,
1398,121,
1399,121,
1400,121,
1401,121,
1402,121,
1403,121,
1404,122,-1335.4088|12.274528|0.2459656|-9.948|3.643|8.072542|9.2525|-3.35155|-6.5648|0.1279|-8.7551|1.0509|8.848976|9.55465
1405,122,
1406,122,
1407,122,
1408,122,
1409,122,
1410,122,
1411,122,
1412,122,
1413,122,
1414,122,
1415,122,
1416,122,
1417,122,
1418,123,-1482.5671|12.224945|0.18016541|-10.041|3.325|8.120513|9.32274|-3.04619|-6.4812|0.0195|-8.6214|0.9753|9.476759|10.14448
1419,123,
1420,123,
1421,123,
1422,123,
1423,123,
1424,123,
1425,123,
1426,123,
1427,123,
1428,123,
1429,123,
1430,123,
1431,123,
1432,123,
1433,123,
1434,124,-1336.0084|6.7336426|0.41642883|-9.616|1.341|6.7336426|9.1188|-0.79437|-6.6176|0.0193|-8.7884|1.5484|9.517036|9.99152
1435,124,
1436,124,
1437,124,
1438,124,
1439,124,
1440,124,
1441,124,
1442,124,
1443,124,
1444,124,
1445,124,
1446,124,
1447,124,
1448,125,-1178.0077|12.719674|0.5682798|-9.744|2.348|4.403239|9.45872|-1.94505|-6.8058|-0.0464|-9.0007|0.9898|8.967163|9.64044
1449,125,
1450,125,
1451,125,
1452,125,
1453,125,
1454,125,
1455,125,
1456,125,
1457,125,
1458,125,
1459,125,
1460,126,-1088.4241|12.068611|0.46012136|-10.668|1.419|5.413663|9.98371|-1.0631|-7.4018|-0.367|-9.6681|0.8098|7.810771|8.48748
1461,126,
1462,126,
1463,126,
1464,126,
1465,126,
1466,126,
1467,126,
1468,126,
1469,126,
1470,126,
1471,127,-1343.4714|14.551108|0.17919023|-10.487|3.242|8.585808|9.88415|-3.04344|-6.8843|0.0009|-9.1854|0.9741|8.725731|9.32675
1472,127,
1473,127,
1474,127,
1475,127,
1476,127,
1477,127,
1478,127,
1479,127,
1480,127,
1481,127,
1482,127,
1483,127,
1484,127,
1485,128,-1339.9401|11.37879|0.2251708|-10.613|3.341|8.705789|10.0058|-3.01612|-6.9125|0.0386|-9.2675|1.0152|8.769891|9.5438
1486,128,
1487,128,
1488,128,
1489,128,
1490,128,
1491,128,
1492,128,
1493,128,
1494,128,
1495,128,
1496,128,
1497,128,
1498,128,
1499,129,-1078.8735|11.000509|0.4360507|-11.16|1.41|5.292268|10.75268|-1.04888|-8.4861|-0.2498|-10.7592|0.9056|7.612548|8.31369
1500,129,
1501,129,
1502,129,
1503,129,
1504,129,
1505,129,
1506,129,
1507,129,
1508,129,
1509,130,-943.5975|11.489621|0.3787309|-11.47|1.255|5.349426|11.13523|-0.90528|-8.3286|-0.5679|-10.5925|0.7103|7.119777|7.66562
1510,130,
1511,130,
1512,130,
1513,130,
1514,130,
1515,130,
1516,130,
1517,130,
1518,131,-1342.3168|6.6876063|0.44474757|-9.547|1.345|6.6876063|9.03606|-0.79694|-7.0392|0.0013|-9.3852|0.9939|9.439664|9.95296
1519,131,
1520,131,
1521,131,
1522,131,
1523,131,
1524,131,
1525,131,
1526,131,
1527,131,
1528,131,
1529,131,
1530,131,
1531,131,
1532,132,-1186.7046|10.704257|0.82116264|-9.865|2.341|4.3708286|9.50061|-1.95368|-7.2181|-0.1082|-9.5589|0.9042|8.901619|9.58933
1533,132,
1534,132,
1535,132,
1536,132,
1537,132,
1538,132,
1539,132,
1540,132,
1541,132,
1542,132,
1543,132,
1544,133,-966.4948|12.105894|0.44232887|-8.864|0.008|4.792679|8.35695|0.47252|-6.6334|-0.7088|-8.6984|1.0155|8.445567|8.15714
1545,133,
1546,133,
1547,133,
1548,133,
1549,133,
1550,133,
1551,133,
1552,133,
1553,134,-1147.8213|12.182182|0.25337544|-8.969|1.257|5.8932033|8.59571|-0.74113|-6.1687|0.0859|-8.4224|1.0061|7.60446|7.84297
1554,134,
1555,134,
1556,134,
1557,134,
1558,134,
1559,134,
1560,134,
1561,134,
1562,134,
1563,134,
1564,135,-1025.2477|6.91579|0.46342888|-8.454|0.481|4.653455|8.05292|-0.00425|-6.6755|0.0243|-8.8445|1.7332|7.282843|7.23526
1565,135,
1566,135,
1567,135,
1568,135,
1569,135,
1570,135,
1571,135,
1572,135,
1573,136,-1287.0642|11.546704|0.13995102|-11.386|3.189|9.211354|10.71689|-2.97943|-7.0869|0.0257|-9.3866|0.9818|7.821403|8.40968
1574,136,
1575,136,
1576,136,
1577,136,
1578,136,
1579,136,
1580,136,
1581,136,
1582,136,
1583,136,
1584,136,
1585,136,
1586,137,-1144.2476|6.104079|0.3044353|-9.111|1.252|6.104079|8.71843|-0.68494|-6.7922|0.0966|-9.199|0.995|7.68722|7.87115
1587,137,
1588,137,
1589,137,
1590,137,
1591,137,
1592,137,
1593,137,
1594,137,
1595,137,
1596,137,
1597,138,-1272.648|11.238823|0.2873713|-10.957|3.119|8.697556|10.64796|-2.83425|-7.0353|0.0341|-9.2632|1.0272|8.072537|8.91749
1598,138,
1599,138,
1600,138,
1601,138,
1602,138,
1603,138,
1604,138,
1605,138,
1606,138,
1607,138,
1608,138,
1609,138,
1610,139,-1272.4417|14.699161|0.11721555|-11.383|3.067|9.284369|10.7642|-2.83385|-7.1693|0.0912|-9.3847|1.0146|7.971212|8.71701
1611,139,
1612,139,
1613,139,
1614,139,
1615,139,
1616,139,
1617,139,
1618,139,
1619,139,
1620,139,
1621,139,
1622,139,
1623,140,-1274.2908|11.026621|0.31697005|-11.907|2.729|9.180741|11.69875|-2.45182|-7.7199|0.0248|-9.8523|0.9523|7.972454|8.78949
1624,140,
1625,140,
1626,140,
1627,140,
1628,140,
1629,140,
1630,140,
1631,140,
1632,140,
1633,140,
1634,140,
1635,140,
1636,141,-1269.2141|14.414352|0.13015991|-11.451|2.937|9.287704|10.84971|-2.68829|-7.1921|0.0013|-9.5032|0.9487|7.899066|8.6281
1637,141,
1638,141,
1639,141,
1640,141,
1641,141,
1642,141,
1643,141,
1644,141,
1645,141,
1646,141,
1647,141,
1648,141,
1649,142,-1274.9703|10.928176|0.3427005|-11.87|2.855|9.219053|11.60394|-2.63005|-7.7067|0.1094|-9.8204|0.9915|8.065151|9.05353
1650,142,
1651,142,
1652,142,
1653,142,
1654,142,
1655,142,
1656,142,
1657,142,
1658,142,
1659,142,
1660,142,
1661,142,
1662,143,-1274.8347|10.68644|0.34719035|-10.825|3.055|8.481175|10.53051|-3.30719|-7.0431|-0.0511|-9.2984|0.9684|8.071065|8.82474
1663,143,
1664,143,
1665,143,
1666,143,
1667,143,
1668,143,
1669,143,
1670,143,
1671,143,
1672,143,
1673,143,
1674,143,
1675,144,-1270.0381|11.291033|0.28580484|-11.958|2.87|9.244756|11.07724|-2.60316|-7.7908|0.0248|-9.9961|0.9611|7.97635|8.85882
1676,144,
1677,144,
1678,144,
1679,144,
1680,144,
1681,144,
1682,144,
1683,144,
1684,144,
1685,144,
1686,144,
1687,144,
1688,145,-1125.3556|6.5947285|0.5126856|-9.759|0.961|6.5947285|9.2855|-0.42969|-7.4794|-0.3687|-9.7107|1.3618|8.200721|8.55583
1689,145,
1690,145,
1691,145,
1692,145,
1693,145,
1694,145,
1695,145,
1696,145,
1697,145,
1698,145,
1699,146,-965.1622|10.598496|0.43292442|-10.019|1.881|4.367816|9.66151|-1.50698|-7.8076|-0.0377|-10.1092|1.8141|7.578753|8.13623
1700,146,
1701,146,
1702,146,
1703,146,
1704,146,
1705,146,
1706,146,
1707,146,
1708,147,-1419.9113|15.034926|0.2272049|-12.123|2.988|9.923827|11.60343|-2.7639|-7.818|-0.0309|-10.2089|0.9707|8.719997|9.70463
1709,147,
1710,147,
1711,147,
1712,147,
1713,147,
1714,147,
1715,147,
1716,147,
1717,147,
1718,147,
1719,147,
1720,147,
1721,147,
1722,147,
1723,148,-1143.4371|6.7152925|0.45041007|-9.843|-0.089|3.6678655|10.13415|0.72677|-7.4513|-0.9122|-9.7361|1.1667|8.155445|8.50962
1724,148,
1725,148,
1726,148,
1727,148,
1728,148,
1729,148,
1730,148,
1731,148,
1732,148,
1733,148,
1734,149,-1278.2609|6.382365|0.40123722|-9.379|1.2|6.382365|8.88351|-0.61879|-7.3244|-0.1162|-9.5907|1.3279|8.853072|9.38169
1735,149,
1736,149,
1737,149,
1738,149,
1739,149,
1740,149,
1741,149,
1742,149,
1743,149,
1744,149,
1745,149,
1746,149,
1747,150,-1151.4537|5.379331|0.58342236|-10.183|-0.811|3.4394088|9.53674|1.37913|-7.4057|-1.7397|-9.5018|0.0989|8.699527|8.75993
1748,150,
1749,150,
1750,150,
1751,150,
1752,150,
1753,150,
1754,150,
1755,150,
1756,150,
1757,150,
1758,151,-1278.1226|6.4757886|0.4097189|-9.467|1.223|6.4757886|8.88647|-0.63269|-7.4341|-0.1905|-9.6596|1.2323|8.640679|9.02872
1759,151,
1760,151,
1761,151,
1762,151,
1763,151,
1764,151,
1765,151,
1766,151,
1767,151,
1768,151,
1769,151,
1770,151,
1771,152,-1150.8024|5.3622828|0.45982805|-10.205|-0.88|3.4149587|9.80941|1.40805|-7.5695|-1.8709|-9.6973|0.0056|8.298919|8.37512
1772,152,
1773,152,
1774,152,
1775,152,
1776,152,
1777,152,
1778,152,
1779,152,
1780,152,
1781,152,
1782,153,-1420.6938|10.47709|0.097075135|-12.055|2.929|9.86698|11.57379|-2.66239|-7.8151|-0.072|-10.1506|0.9392|8.656158|9.44464
1783,153,
1784,153,
1785,153,
1786,153,
1787,153,
1788,153,
1789,153,
1790,153,
1791,153,
1792,153,
1793,153,
1794,153,
1795,153,
1796,153,
1797,154,-1425.691|12.752406|0.1267948|-11.968|2.843|9.593219|11.40584|-2.5549|-7.8077|-0.1398|-10.037|0.8805|8.672743|9.38763
1798,154,
1799,154,
1800,154,
1801,154,
1802,154,
1803,154,
1804,154,
1805,154,
1806,154,
1807,154,
1808,154,
1809,154,
1810,154,
1811,154,
1812,155,-1289.6011|8.37337|0.16669457|-10.857|0.069|3.7182658|9.98882|0.54587|-7.3598|-0.8426|-9.5794|1.1545|8.192869|8.83623
1813,155,
1814,155,
1815,155,
1816,155,
1817,155,
1818,155,
1819,155,
1820,155,
1821,155,
1822,155,
1823,155,
1824,155,
1825,156,-1123.4619|10.065704|0.7461259|-9.444|2.205|4.167529|9.06563|-1.79512|-7.3559|-0.15|-9.7376|0.8882|8.436944|9.41887
1826,156,
1827,156,
1828,156,
1829,156,
1830,156,
1831,156,
1832,156,
1833,156,
1834,156,
1835,156,
1836,157,-991.4596|10.517943|0.6881335|-10.313|-0.718|3.5164785|9.81868|1.291|-7.8759|-1.962|-9.9218|-0.0457|8.245541|8.77913
1837,157,
1838,157,
1839,157,
1840,157,
1841,157,
1842,157,
1843,157,
1844,157,
1845,158,-1422.4562|14.625562|0.10009985|-12.002|2.948|9.757227|11.46641|-2.68891|-7.7875|-0.011|-10.0641|0.9605|8.654644|9.44786
1846,158,
1847,158,
1848,158,
1849,158,
1850,158,
1851,158,
1852,158,
1853,158,
1854,158,
1855,158,
1856,158,
1857,158,
1858,158,
1859,158,
1860,159,-1295.8141|11.828215|0.2205372|-10.568|0.286|3.7529323|9.62867|0.39977|-7.1707|-0.6029|-9.281|1.2001|8.121965|8.82793
1861,159,
1862,159,
1863,159,
1864,159,
1865,159,
1866,159,
1867,159,
1868,159,
1869,159,
1870,159,
1871,159,
1872,159,
1873,160,-1289.6993|12.358119|0.21344464|-10.993|-0.017|3.6756766|10.10856|0.62354|-7.446|-0.7694|-9.7103|1.3255|8.190005|8.95671
1874,160,
1875,160,
1876,160,
1877,160,
1878,160,
1879,160,
1880,160,
1881,160,
1882,160,
1883,160,
1884,160,
1885,160,
1886,161,-1411.0801|14.831714|0.24823824|-11.617|3.228|9.39556|10.92579|-3.0069|-7.4048|0.0675|-9.6899|1.0056|8.844139|9.81578
1887,161,
1888,161,
1889,161,
1890,161,
1891,161,
1892,161,
1893,161,
1894,161,
1895,161,
1896,161,
1897,161,
1898,161,
1899,161,
1900,161,
1901,162,-1414.3815|12.619184|0.22071709|-11.529|3.329|9.353417|10.84587|-3.17534|-7.3489|0.0972|-9.5784|1.0466|8.900924|9.86615
1902,162,
1903,162,
1904,162,
1905,162,
1906,162,
1907,162,
1908,162,
1909,162,
1910,162,
1911,162,
1912,162,
1913,162,
1914,162,
1915,162,
1916,163,-1129.1055|6.0191236|0.5920184|-9.14|1.057|6.0191236|8.73986|-0.7498|-6.5058|0.0806|-8.6096|1.8132|9.257186|9.09709
1917,163,
1918,163,
1919,163,
1920,163,
1921,163,
1922,163,
1923,163,
1924,163,
1925,163,
1926,163,
1927,164,-1151.9808|5.793382|0.51033306|-10.628|-0.773|3.4212697|9.47636|1.28243|-7.4171|-1.8628|-9.4293|-0.031|8.192512|8.34745
1928,164,
1929,164,
1930,164,
1931,164,
1932,164,
1933,164,
1934,164,
1935,164,
1936,164,
1937,164,
1938,165,-989.7101|11.760828|0.3607227|-10.755|-0.625|3.5424535|9.73593|1.19187|-7.9195|-2.0466|-9.9131|-0.1357|7.748633|8.14717
1939,165,
1940,165,
1941,165,
1942,165,
1943,165,
1944,165,
1945,165,
1946,165,
1947,166,-1276.2941|6.7618866|0.43715954|-9.8|1.193|6.7618866|9.27665|-0.65151|-7.6529|-0.166|-9.8953|1.4592|8.693956|9.15003
1948,166,
1949,166,
1950,166,
1951,166,
1952,166,
1953,166,
1954,166,
1955,166,
1956,166,
1957,166,
1958,166,
1959,166,
1960,167,-1119.0988|10.807859|0.5537199|-10.016|2.077|4.3762345|9.63414|-1.70422|-7.8967|-0.1257|-10.3029|1.0422|8.142683|8.73733
1961,167,
1962,167,
1963,167,
1964,167,
1965,167,
1966,167,
1967,167,
1968,167,
1969,167,
1970,167,
1971,168,-1273.8933|12.520912|0.39912337|-9.47|1.207|6.410969|9.01847|-0.73924|-6.7006|0.0724|-8.897|0.9867|8.681158|9.16425
1972,168,
1973,168,
1974,168,
1975,168,
1976,168,
1977,168,
1978,168,
1979,168,
1980,168,
1981,168,
1982,168,
1983,168,
1984,169,-1263.3188|11.601853|0.3111505|-11.143|3.397|8.947078|10.66516|-3.10393|-7.2403|0.1484|-9.4639|1.0565|8.11861|8.89467
1985,169,
1986,169,
1987,169,
1988,169,
1989,169,
1990,169,
1991,169,
1992,169,
1993,169,
1994,169,
1995,169,
1996,169,
1997,170,-1270.458|6.1020455|0.36161068|-8.957|1.358|6.1020455|8.53492|-0.8218|-6.208|0.0975|-8.3011|0.9783|9.008233|9.52737
1998,170,
1999,170,
2000,170,
2001,170,
2002,170,
2003,170,
2004,170,
2005,170,
2006,170,
2007,170,
2008,170,
2009,170,
2010,171,-1412.9025|10.76615|0.08696079|-11.515|3.158|9.261952|10.79796|-2.88534|-7.3491|0.0572|-9.5262|1.0028|8.748186|9.53046
2011,171,
2012,171,
2013,171,
2014,171,
2015,171,
2016,171,
2017,171,
2018,171,
2019,171,
2020,171,
2021,171,
2022,171,
2023,171,
2024,171,
2025,172,-1271.008|6.199771|0.34762204|-9.096|1.348|6.199771|8.56827|-0.80818|-6.407|-0.0399|-8.5291|0.9015|8.7596|9.09197
2026,172,
2027,172,
2028,172,
2029,172,
2030,172,
2031,172,
2032,172,
2033,172,
2034,172,
2035,172,
2036,172,
2037,172,
2038,173,-1264.4417|6.7773104|0.44064865|-9.716|1.302|6.7773104|9.20633|-0.76864|-7.4258|-0.0841|-9.7246|1.6339|8.829079|9.38761
2039,173,
2040,173,
2041,173,
2042,173,
2043,173,
2044,173,
2045,173,
2046,173,
2047,173,
2048,173,
2049,173,
2050,173,
2051,174,-1105.5911|12.758817|0.42969665|-9.894|2.294|4.4156747|9.79978|-1.89853|-7.5906|-0.0748|-9.9675|1.0489|8.314969|9.04044
2052,174,
2053,174,
2054,174,
2055,174,
2056,174,
2057,174,
2058,174,
2059,174,
2060,174,
2061,174,
2062,175,-1277.4653|14.696965|0.18268391|-11.606|3.036|9.474328|11.26666|-2.83034|-7.6245|-0.0253|-9.9583|0.9835|8.012013|8.69715
2063,175,
2064,175,
2065,175,
2066,175,
2067,175,
2068,175,
2069,175,
2070,175,
2071,175,
2072,175,
2073,175,
2074,175,
2075,176,-1151.6302|13.453225|0.18912551|-10.523|0.312|3.7439804|9.70421|0.42262|-7.2157|-0.85|-9.3364|1.0397|7.526477|8.01608
2076,176,
2077,176,
2078,176,
2079,176,
2080,176,
2081,176,
2082,176,
2083,176,
2084,176,
2085,176,
2086,177,-1272.9681|11.986396|0.252295|-11.573|3.194|9.473857|11.28529|-2.88824|-7.7692|0.0072|-10.2006|1.0279|8.085377|8.92315
2087,177,
2088,177,
2089,177,
2090,177,
2091,177,
2092,177,
2093,177,
2094,177,
2095,177,
2096,177,
2097,177,
2098,177,
2099,178,-1145.6263|12.139296|0.28174227|-10.864|0.017|3.7260768|9.88212|0.58745|-7.4183|-0.7772|-9.5768|1.1376|7.723683|8.23302
2100,178,
2101,178,
2102,178,
2103,178,
2104,178,
2105,178,
2106,178,
2107,178,
2108,178,
2109,178,
2110,179,-986.2786|10.846419|0.74657387|-10.325|-0.203|3.655132|10.18962|0.82724|-7.6911|-1.2689|-9.9545|0.8342|7.663605|8.1778
2111,179,
2112,179,
2113,179,
2114,179,
2115,179,
2116,179,
2117,179,
2118,179,
2119,180,-1274.8284|6.6913633|0.44893277|-9.497|1.404|6.6913633|8.9759|-0.86608|-7.3367|-0.1249|-9.669|1.0609|8.696416|9.22291
2120,180,
2121,180,
2122,180,
2123,180,
2124,180,
2125,180,
2126,180,
2127,180,
2128,180,
2129,180,
2130,180,
2131,180,
2132,181,-1119.1482|10.617244|0.7819541|-9.956|2.252|4.375069|9.5803|-1.89119|-7.7578|-0.1072|-10.2506|0.9406|8.159373|8.92274
2133,181,
2134,181,
2135,181,
2136,181,
2137,181,
2138,181,
2139,181,
2140,181,
2141,181,
2142,181,
2143,182,-1002.52875|12.054539|0.18471918|-10.372|0.422|5.4376664|10.00928|0.12499|-7.1011|-0.2817|-9.3228|1.6308|6.954757|7.06512
2144,182,
2145,182,
2146,182,
2147,182,
2148,182,
2149,182,
2150,182,
2151,182,
2152,182,
2153,183,-882.1876|6.9868712|0.40198064|-9.717|-0.299|4.9999833|9.16786|0.76138|-7.8344|-0.783|-9.9753|1.0924|6.532384|6.45991
2154,183,
2155,183,
2156,183,
2157,183,
2158,183,
2159,183,
2160,183,
2161,184,-905.39087|13.999408|0.47092888|-8.968|0.099|4.602918|8.61512|0.44162|-7.3651|-0.4078|-9.5593|1.4613|6.48186|6.46546
2162,184,
2163,184,
2164,184,
2165,184,
2166,184,
2167,184,
2168,184,
2169,185,-1140.1781|12.001373|0.3277301|-10.294|0.662|5.571001|9.7218|-0.01839|-7.1515|0.0069|-9.3076|0.9484|8.047475|8.38453
2170,185,
2171,185,
2172,185,
2173,185,
2174,185,
2175,185,
2176,185,
2177,185,
2178,185,
2179,185,
2180,185,
2181,186,-1135.1647|6.625973|0.23558928|-10.617|0.502|5.517538|10.14647|0.07616|-7.4125|-0.2454|-9.6122|1.4208|8.238326|8.57123
2182,186,
2183,186,
2184,186,
2185,186,
2186,186,
2187,186,
2188,186,
2189,186,
2190,186,
2191,186,
2192,186,
2193,187,-1188.9171|6.7958837|0.12801747|-10.809|0.546|4.356409|9.72152|0.06721|-7.3662|-0.2734|-9.4342|0.7297|7.70797|8.2402
2194,187,
2195,187,
2196,187,
2197,187,
2198,187,
2199,187,
2200,187,
2201,187,
2202,187,
2203,187,
2204,187,
2205,188,-1038.3021|5.344925|0.41899368|-9.449|-0.046|4.27443|8.95388|0.61861|-6.9719|-0.5833|-8.9466|1.2818|8.336255|8.06673
2206,188,
2207,188,
2208,188,
2209,188,
2210,188,
2211,188,
2212,188,
2213,188,
2214,188,
2215,189,-1297.4388|11.016069|0.0915106|-10.763|2.972|8.554637|10.08636|-2.71739|-7.3844|-0.2099|-9.6943|0.8029|8.196552|8.74083
2216,189,
2217,189,
2218,189,
2219,189,
2220,189,
2221,189,
2222,189,
2223,189,
2224,189,
2225,189,
2226,189,
2227,189,
2228,189,
2229,190,-1179.7031|9.433921|0.19023474|-10.637|0.363|4.335282|9.94434|0.17675|-7.476|-0.2322|-9.5894|0.7694|7.818896|8.21316
2230,190,
2231,190,
2232,190,
2233,190,
2234,190,
2235,190,
2236,190,
2237,190,
2238,190,
2239,190,
2240,190,
2241,191,-1298.7886|11.0613985|0.10802123|-10.819|3.07|8.718138|10.17137|-2.80974|-7.317|-0.1935|-9.6298|0.8319|8.254236|8.85135
2242,191,
2243,191,
2244,191,
2245,191,
2246,191,
2247,191,
2248,191,
2249,191,
2250,191,
2251,191,
2252,191,
2253,191,
2254,191,
2255,192,-1123.9298|6.5954847|0.36482975|-10.813|0.341|5.326513|10.40281|0.15526|-7.3341|-0.4744|-9.4678|1.4712|8.370667|8.60188
2256,192,
2257,192,
2258,192,
2259,192,
2260,192,
2261,192,
2262,192,
2263,192,
2264,192,
2265,192,
2266,192,
2267,193,-1288.5641|13.598003|0.10816314|-10.298|3.238|8.205865|9.59098|-2.98972|-7.0034|-0.0863|-9.2394|0.905|8.287609|8.86558
2268,193,
2269,193,
2270,193,
2271,193,
2272,193,
2273,193,
2274,193,
2275,193,
2276,193,
2277,193,
2278,193,
2279,193,
2280,193,
2281,194,-1173.7942|12.807679|0.27585217|-10.184|0.424|4.3541155|9.81607|0.15673|-7.1611|-0.1843|-9.2201|0.7684|7.857436|8.17574
2282,194,
2283,194,
2284,194,
2285,194,
2286,194,
2287,194,
2288,194,
2289,194,
2290,194,
2291,194,
2292,194,
2293,195,-1181.5742|13.029156|0.19668299|-10.596|0.552|4.361666|9.64801|0.0733|-7.2244|-0.2218|-9.2675|0.7529|7.733748|8.19708
2294,195,
2295,195,
2296,195,
2297,195,
2298,195,
2299,195,
2300,195,
2301,195,
2302,195,
2303,195,
2304,195,
2305,196,-1153.883|13.633947|0.16808802|-10.673|-0.035|3.6620877|10.13812|0.62976|-7.122|-1.0314|-9.4041|1.0442|7.83822|8.41802
2306,196,
2307,196,
2308,196,
2309,196,
2310,196,
2311,196,
2312,196,
2313,196,
2314,196,
2315,196,
2316,196,
2317,197,-1284.1747|12.116482|0.09955942|-10.552|3.364|8.717332|9.91726|-3.12447|-6.9227|0.0763|-9.2956|1.0474|8.376558|9.02709
2318,197,
2319,197,
2320,197,
2321,197,
2322,197,
2323,197,
2324,197,
2325,197,
2326,197,
2327,197,
2328,197,
2329,197,
2330,197,
2331,198,-1126.4246|13.315402|0.33977008|-10.424|0.545|5.4433327|9.9653|0.03713|-7.037|-0.1388|-9.1547|1.6914|8.456853|8.70194
2332,198,
2333,198,
2334,198,
2335,198,
2336,198,
2337,198,
2338,198,
2339,198,
2340,198,
2341,198,
2342,198,
2343,199,-1148.1735|11.864295|0.13657224|-10.441|3.379|8.516276|9.92718|-3.06619|-6.9486|0.0682|-9.2773|1.0282|7.642735|8.30367
2344,199,
2345,199,
2346,199,
2347,199,
2348,199,
